Headline ID,Body ID,Stance
3428,1253,unrelated
2959,260,discuss
4001,1029,unrelated
4099,2476,discuss
2633,2495,discuss
3563,195,unrelated
2731,2214,agree
2540,1975,agree
2770,403,unrelated
2671,1817,unrelated
3171,456,unrelated
3648,2134,unrelated
3420,2115,agree
3824,1832,unrelated
3804,304,unrelated
2937,321,unrelated
3381,185,unrelated
3830,1661,discuss
3025,2053,discuss
2792,1017,unrelated
3819,1588,unrelated
2795,195,unrelated
4095,367,unrelated
3069,2109,unrelated
3543,2015,agree
3524,533,unrelated
3001,812,unrelated
3735,2208,unrelated
3916,1372,unrelated
3620,1461,discuss
2849,2468,agree
3014,2287,unrelated
3035,1588,discuss
3148,1606,unrelated
2746,450,unrelated
3261,527,unrelated
4106,1658,unrelated
2629,1341,discuss
3447,524,unrelated
3226,2470,unrelated
4110,220,unrelated
3234,1883,unrelated
2989,2328,unrelated
3414,1294,unrelated
3928,2192,unrelated
2780,1875,unrelated
3486,1352,discuss
2701,1356,discuss
3546,2501,agree
2598,1979,unrelated
3775,1905,unrelated
3235,1588,unrelated
3659,104,unrelated
2719,1651,agree
3887,1439,unrelated
3440,703,agree
3438,1245,agree
2592,388,unrelated
3635,816,unrelated
2910,1885,agree
2735,1071,unrelated
3274,1210,unrelated
3848,1466,unrelated
3680,2062,discuss
2734,955,unrelated
2768,2476,unrelated
2533,1744,discuss
2902,236,unrelated
3583,2388,discuss
3151,2264,discuss
3598,2067,agree
3685,955,unrelated
3830,7,unrelated
3679,1301,agree
2660,1351,unrelated
2763,505,unrelated
3184,527,unrelated
2547,2448,discuss
2737,125,unrelated
3883,321,unrelated
3842,1857,unrelated
3547,1009,unrelated
4041,2524,unrelated
2727,1926,unrelated
3417,633,unrelated
2557,1293,unrelated
3716,514,disagree
2873,1786,unrelated
3360,1873,unrelated
3992,1979,unrelated
3230,1808,unrelated
2974,1776,unrelated
3549,403,unrelated
2670,1269,unrelated
2960,1125,unrelated
3685,2421,unrelated
3421,2265,unrelated
3367,1213,disagree
2625,730,unrelated
3326,757,unrelated
3587,342,unrelated
3200,1761,discuss
3735,477,unrelated
3648,107,unrelated
3596,385,unrelated
3360,1541,unrelated
2822,1480,unrelated
3606,900,unrelated
3703,1839,agree
2867,2142,unrelated
3704,204,unrelated
3629,917,unrelated
2648,1363,agree
2760,195,unrelated
2745,505,unrelated
3977,1293,unrelated
4153,2135,discuss
2668,1437,unrelated
4125,981,agree
2630,43,unrelated
3172,1137,unrelated
2969,298,unrelated
3411,1438,unrelated
3925,1758,discuss
2591,608,unrelated
2616,761,unrelated
3509,1269,unrelated
2947,1351,unrelated
2574,1384,unrelated
3418,1178,discuss
3057,1589,agree
3611,1916,discuss
2990,932,unrelated
3456,388,unrelated
3535,40,unrelated
2924,2520,unrelated
2635,1154,discuss
3479,1192,unrelated
3522,693,unrelated
3764,26,unrelated
3767,2141,unrelated
3589,1577,unrelated
2696,1374,unrelated
3689,2087,unrelated
3759,2526,unrelated
3846,625,unrelated
3306,34,unrelated
2697,524,unrelated
3303,1543,unrelated
3281,2352,unrelated
2653,1048,unrelated
2807,1820,agree
3072,2463,discuss
2743,938,unrelated
4046,1572,unrelated
3275,1831,unrelated
4148,1375,unrelated
2703,1883,unrelated
2553,2410,unrelated
3325,2360,agree
3597,2174,unrelated
3067,1950,unrelated
3170,526,unrelated
3341,950,unrelated
2637,1803,unrelated
3448,1501,agree
4031,2078,unrelated
3905,520,unrelated
3326,1900,unrelated
3558,2192,unrelated
2633,1905,unrelated
3938,1459,discuss
3628,2202,discuss
2722,82,unrelated
3871,1854,unrelated
2950,773,unrelated
4019,1916,unrelated
3711,1524,unrelated
3614,1950,unrelated
4072,2520,unrelated
3630,1123,discuss
3957,2254,unrelated
4020,1651,unrelated
3522,1708,unrelated
2804,2016,discuss
3239,531,discuss
3894,1921,unrelated
3677,2115,unrelated
3719,1040,discuss
3894,690,unrelated
2578,2455,discuss
3203,483,unrelated
2833,962,unrelated
2752,1019,unrelated
4065,1922,discuss
2787,34,unrelated
3368,1408,unrelated
3941,1642,unrelated
3360,320,unrelated
3516,2172,agree
3757,1029,unrelated
3995,743,agree
2755,405,unrelated
3118,847,discuss
3090,381,unrelated
3077,539,unrelated
3960,226,unrelated
4058,2125,unrelated
3350,139,unrelated
4047,87,unrelated
4145,1408,unrelated
3108,2106,unrelated
3274,195,unrelated
3304,1913,unrelated
4140,1820,unrelated
3084,1860,agree
2808,831,unrelated
3050,1358,unrelated
3994,1718,agree
3720,1574,unrelated
3911,2045,unrelated
4152,2181,disagree
3960,1637,unrelated
4075,440,discuss
3999,1192,discuss
3830,885,discuss
2983,388,unrelated
3254,2351,agree
2655,1720,unrelated
4022,2450,discuss
3313,2039,unrelated
2951,1821,discuss
3764,1582,agree
3912,720,unrelated
2578,830,unrelated
2699,107,unrelated
3858,704,unrelated
3253,2342,discuss
3106,1183,unrelated
2609,678,unrelated
2960,2088,unrelated
3497,1808,unrelated
2835,533,unrelated
4059,125,unrelated
4048,2481,unrelated
3671,2109,unrelated
4066,955,unrelated
3025,1103,unrelated
3009,2096,unrelated
2668,1800,discuss
3473,1024,unrelated
3447,539,unrelated
2597,1385,unrelated
2994,11,unrelated
4022,1547,unrelated
3170,1747,unrelated
3091,2403,discuss
4142,526,unrelated
3740,1819,agree
3846,2307,unrelated
3866,1465,unrelated
3205,1627,unrelated
2612,186,unrelated
3725,950,unrelated
3567,109,discuss
2548,320,unrelated
3186,2215,agree
3865,887,unrelated
4028,1361,unrelated
3283,2175,unrelated
2894,2134,unrelated
2576,320,unrelated
2533,632,discuss
2753,2219,discuss
3179,2028,discuss
2960,1540,agree
3866,280,unrelated
4003,2016,unrelated
3994,438,unrelated
2619,1966,unrelated
4016,603,agree
3582,1802,unrelated
3142,242,unrelated
3662,1283,unrelated
2703,1630,discuss
3076,1832,unrelated
3417,195,unrelated
3600,731,discuss
2981,132,unrelated
4003,320,unrelated
3616,1926,unrelated
3523,1991,unrelated
3290,2240,unrelated
4116,304,unrelated
3276,1371,disagree
2998,524,unrelated
4087,1122,discuss
3582,1888,disagree
3671,2304,unrelated
2746,2234,unrelated
3984,367,unrelated
4022,115,unrelated
3154,1637,unrelated
3990,125,unrelated
3867,1004,discuss
3157,2141,unrelated
2632,775,unrelated
2884,1900,unrelated
2533,1786,unrelated
3091,1603,unrelated
3606,1034,unrelated
3052,962,unrelated
3349,743,agree
4121,662,unrelated
2799,2039,unrelated
3129,2372,discuss
3562,822,unrelated
2582,1865,discuss
4144,1854,unrelated
2852,1737,agree
2645,1318,agree
2728,842,unrelated
2909,1103,discuss
3523,2502,unrelated
3446,171,unrelated
3956,2016,unrelated
3184,718,unrelated
2725,508,unrelated
3646,1074,unrelated
3124,690,discuss
2892,1808,unrelated
3335,2177,unrelated
3385,696,agree
3336,54,unrelated
2877,2096,unrelated
3154,816,unrelated
2836,2036,unrelated
3751,1817,discuss
3452,2104,agree
3070,634,unrelated
3065,116,unrelated
2723,137,unrelated
2817,1921,unrelated
3080,524,unrelated
3244,1681,unrelated
4015,1857,unrelated
2636,1603,unrelated
3940,724,unrelated
3117,1549,unrelated
3099,955,discuss
3948,1791,agree
3235,777,unrelated
3098,107,agree
2654,2046,agree
2716,505,unrelated
3663,2403,discuss
2941,2130,unrelated
3143,737,unrelated
2994,1547,unrelated
3871,2290,unrelated
3427,1372,unrelated
3788,1997,discuss
4136,1580,unrelated
3368,2403,discuss
3516,2448,unrelated
3378,1439,unrelated
3866,2123,discuss
2809,26,unrelated
3087,2123,unrelated
3244,1398,discuss
2606,1439,unrelated
3241,1644,unrelated
3775,206,discuss
3901,1149,discuss
3984,608,unrelated
3741,1180,agree
4095,609,unrelated
2716,1295,discuss
3924,2502,agree
3164,1148,unrelated
3990,1266,unrelated
2910,1697,unrelated
3955,1268,unrelated
3283,2329,unrelated
3638,467,unrelated
3602,1921,unrelated
3193,821,unrelated
2937,1438,unrelated
3969,1843,unrelated
4033,1577,discuss
4178,689,unrelated
3100,169,unrelated
2994,1206,discuss
3439,1541,unrelated
3928,1787,unrelated
2831,1778,unrelated
2875,1107,unrelated
2678,1498,unrelated
3269,650,agree
2833,1883,agree
3603,545,discuss
3759,2524,discuss
3782,2241,discuss
2829,2078,unrelated
2930,830,unrelated
2977,1807,discuss
3707,844,unrelated
3816,1529,discuss
2548,35,unrelated
3355,342,unrelated
2592,2192,unrelated
3688,1982,unrelated
2614,1351,unrelated
2746,1651,unrelated
3511,1321,disagree
3701,2377,unrelated
3237,1269,unrelated
2685,1120,unrelated
2850,1319,unrelated
3769,1081,unrelated
2624,1934,discuss
3157,388,unrelated
3285,968,unrelated
2740,1442,unrelated
3794,843,unrelated
3341,1295,unrelated
3583,704,unrelated
3801,149,discuss
2909,1221,unrelated
3695,2036,discuss
2596,773,unrelated
3436,1476,unrelated
4094,975,unrelated
3609,1934,unrelated
3280,2348,unrelated
3672,1017,agree
2816,1807,discuss
3199,1948,discuss
3336,2349,discuss
3172,2389,unrelated
2580,2016,agree
3374,1165,unrelated
4155,1266,unrelated
3490,1398,unrelated
3250,1351,unrelated
2659,2192,unrelated
2584,1923,agree
3759,1786,unrelated
2546,2248,agree
3824,2256,unrelated
3491,958,unrelated
3341,2525,unrelated
3217,1393,unrelated
3820,1125,unrelated
3151,1183,unrelated
4096,121,unrelated
3930,1711,agree
2606,1853,unrelated
2998,1900,unrelated
2612,1740,unrelated
3022,2526,discuss
3223,84,unrelated
3090,984,unrelated
3672,1426,unrelated
2951,2139,discuss
3653,286,unrelated
2591,1853,unrelated
3648,205,unrelated
4065,2240,unrelated
3570,612,unrelated
3378,2201,unrelated
2619,646,unrelated
3066,1572,unrelated
2569,2123,discuss
2596,1022,unrelated
3270,2020,unrelated
2692,86,unrelated
3249,1828,unrelated
2830,608,unrelated
3551,513,unrelated
3154,1483,unrelated
3524,1589,agree
2927,1905,unrelated
3419,1720,unrelated
3091,1630,discuss
3472,2268,unrelated
3017,1883,unrelated
3803,1651,unrelated
3197,755,unrelated
3535,2015,unrelated
4134,1056,disagree
4029,2404,unrelated
3611,2313,unrelated
3035,2096,unrelated
3631,1666,agree
3822,2123,unrelated
4074,2338,unrelated
3896,1602,discuss
3283,2327,unrelated
3315,1686,unrelated
3848,2370,unrelated
3368,171,unrelated
3735,551,unrelated
3041,660,discuss
2582,1438,unrelated
3899,1347,unrelated
2742,670,unrelated
2960,2403,discuss
2786,2371,discuss
2697,1347,unrelated
3683,13,unrelated
3847,1969,discuss
2743,2287,unrelated
3105,1956,discuss
3822,1900,unrelated
2927,2096,discuss
4022,511,unrelated
3250,826,unrelated
3252,2197,unrelated
2631,2208,agree
3777,2354,unrelated
3052,2338,discuss
3435,1323,unrelated
2701,2410,unrelated
4174,286,discuss
3488,2410,discuss
3075,1405,discuss
2728,2348,unrelated
2977,1385,unrelated
3768,1104,unrelated
2916,625,unrelated
3956,1648,unrelated
3787,7,unrelated
3506,2463,discuss
2837,837,unrelated
3586,2185,discuss
3199,1009,unrelated
3577,465,agree
3987,1164,agree
2576,2267,agree
4062,2020,unrelated
3528,761,agree
3253,1351,unrelated
3318,1720,discuss
3507,1644,unrelated
3713,1938,unrelated
3602,81,unrelated
2911,1294,unrelated
4055,2411,unrelated
2839,2016,unrelated
2548,1896,discuss
3123,263,unrelated
3839,1498,unrelated
3139,1913,unrelated
3472,1122,discuss
2655,2130,unrelated
2840,1843,unrelated
2683,1315,agree
3099,2272,discuss
2612,1291,unrelated
3662,1093,unrelated
3750,1169,unrelated
3134,1347,unrelated
3076,1785,unrelated
4161,847,discuss
3674,342,discuss
2714,524,unrelated
3574,1950,unrelated
2716,776,unrelated
2970,2045,unrelated
3784,1549,disagree
3751,2354,unrelated
3346,520,unrelated
3285,1832,unrelated
4163,2470,unrelated
3526,1231,agree
4092,1459,unrelated
3292,339,unrelated
3578,545,unrelated
2906,1817,discuss
3787,2386,discuss
2794,2154,discuss
2673,698,unrelated
3446,2175,unrelated
4020,155,unrelated
3121,2371,unrelated
4050,168,unrelated
3072,381,unrelated
3741,2360,agree
3743,1374,unrelated
3447,938,unrelated
3552,2408,discuss
3854,89,unrelated
3920,1637,unrelated
2646,1481,unrelated
2636,557,discuss
3994,1948,unrelated
3740,43,unrelated
3158,1726,unrelated
4097,2062,discuss
3270,2287,discuss
4001,235,unrelated
4033,1926,unrelated
3640,1678,discuss
3241,1384,unrelated
3181,1661,discuss
2727,1885,unrelated
3573,1686,unrelated
2553,616,unrelated
2764,1164,unrelated
2817,1004,unrelated
3879,1175,unrelated
3858,1317,unrelated
3306,304,unrelated
3624,702,unrelated
2637,662,unrelated
3497,2044,unrelated
3969,1991,unrelated
3037,1227,disagree
2539,1439,unrelated
3822,490,unrelated
2785,1143,unrelated
3235,712,unrelated
2859,158,unrelated
2693,2070,unrelated
3168,105,unrelated
3109,1471,unrelated
3823,693,unrelated
2926,2227,unrelated
3395,734,unrelated
2696,1541,unrelated
3360,2045,unrelated
3628,2470,unrelated
2707,2111,discuss
2949,1574,unrelated
2780,1943,unrelated
3911,2530,discuss
3729,1294,unrelated
4124,2371,discuss
4092,1295,discuss
3793,1939,discuss
2611,1498,unrelated
2761,1161,agree
2749,2186,agree
3460,1734,unrelated
2875,2061,agree
3536,1530,discuss
3374,1187,discuss
3505,280,unrelated
4022,11,unrelated
3330,26,unrelated
2571,2297,agree
3306,1541,unrelated
3655,2115,unrelated
4177,1559,agree
4119,1577,unrelated
3077,2115,unrelated
3671,2453,unrelated
3118,2525,unrelated
3548,983,discuss
4095,242,unrelated
3551,1628,unrelated
2587,1081,discuss
3195,1213,unrelated
2752,2045,unrelated
2872,1022,unrelated
2739,1545,unrelated
4160,2411,unrelated
2584,2453,unrelated
2907,824,agree
3285,1252,unrelated
3411,1157,unrelated
2624,662,unrelated
2736,2218,unrelated
2977,1034,unrelated
2683,125,unrelated
3567,431,unrelated
3491,1605,discuss
3538,17,unrelated
2538,1978,disagree
3135,1899,unrelated
3928,1769,discuss
3644,643,unrelated
3199,984,unrelated
3149,1358,unrelated
2646,2234,unrelated
2840,1252,unrelated
4090,1905,unrelated
2672,1489,discuss
3846,1376,discuss
3372,35,unrelated
3848,1492,unrelated
4121,1916,discuss
3610,950,unrelated
2560,1628,discuss
3720,1873,unrelated
2748,565,unrelated
3638,2305,disagree
2667,1737,unrelated
4120,585,unrelated
2916,1291,unrelated
3118,1549,unrelated
3909,720,unrelated
2835,1040,unrelated
3137,405,unrelated
3522,1785,unrelated
4021,2208,unrelated
3497,1921,unrelated
4058,81,unrelated
4178,2072,unrelated
3275,139,unrelated
2816,75,unrelated
2581,645,unrelated
3315,137,unrelated
3462,2453,unrelated
3804,855,unrelated
3794,2014,disagree
2817,688,discuss
3360,1385,unrelated
3583,1471,agree
3993,1948,discuss
3375,2459,unrelated
3497,944,discuss
3010,1442,discuss
3239,2314,unrelated
3275,1175,unrelated
3100,1385,unrelated
2826,1678,unrelated
3105,2197,discuss
3280,321,unrelated
3291,1252,unrelated
2675,712,unrelated
2737,2520,unrelated
2927,2288,unrelated
2632,54,unrelated
3548,1670,unrelated
2993,958,unrelated
3867,530,unrelated
3916,1019,unrelated
2756,691,unrelated
4092,2445,unrelated
3564,2153,discuss
2636,2192,unrelated
2637,900,unrelated
3804,2191,discuss
3151,1795,unrelated
3479,775,unrelated
3527,524,unrelated
3291,186,discuss
3076,1439,unrelated
3181,1795,unrelated
3200,922,discuss
3462,2147,discuss
4080,1900,agree
3509,1678,unrelated
3861,740,agree
3606,844,unrelated
2615,524,unrelated
2803,1040,unrelated
2805,2087,unrelated
2695,2531,unrelated
2703,304,unrelated
2544,887,unrelated
3984,698,unrelated
3472,2192,unrelated
4028,694,discuss
3518,1661,unrelated
2950,2418,discuss
4057,2463,unrelated
4083,1338,unrelated
3033,2470,discuss
4102,1149,discuss
3916,1586,unrelated
2986,2470,unrelated
3230,1776,discuss
3019,7,unrelated
2793,81,unrelated
3137,2252,unrelated
3090,1720,unrelated
4066,2314,unrelated
3098,2362,agree
4161,1471,discuss
2982,506,agree
3796,2349,unrelated
3264,1952,discuss
3640,381,unrelated
2714,1720,discuss
3797,2213,agree
3651,121,discuss
3374,633,unrelated
4106,1524,unrelated
2873,2096,discuss
3088,2252,unrelated
3178,1155,unrelated
2672,2470,unrelated
3110,214,unrelated
2609,300,unrelated
3525,1681,unrelated
2798,171,unrelated
3960,2307,unrelated
3671,2130,unrelated
3775,847,discuss
2726,1374,discuss
3819,1489,unrelated
3527,487,unrelated
2633,1347,unrelated
3282,1644,unrelated
2553,2519,unrelated
4047,483,unrelated
3442,1340,discuss
3445,1926,unrelated
2565,322,unrelated
2632,125,unrelated
3145,105,unrelated
2788,1007,discuss
4108,1197,unrelated
3058,1210,unrelated
4097,1459,discuss
4004,2283,discuss
3270,499,discuss
3385,1074,unrelated
3446,1125,unrelated
3580,1574,unrelated
2547,1681,unrelated
3291,1832,unrelated
3598,139,unrelated
4071,1420,agree
3261,2180,agree
3490,2236,discuss
3573,2044,unrelated
2970,858,unrelated
3955,2523,unrelated
2829,720,unrelated
3102,125,unrelated
2756,2290,unrelated
3759,704,unrelated
2978,2326,agree
3167,1215,agree
3535,1165,unrelated
2960,1439,unrelated
4029,139,unrelated
3258,2264,discuss
3457,1747,unrelated
2758,757,discuss
3797,1069,unrelated
3408,538,discuss
3894,185,unrelated
2971,756,agree
2641,1487,discuss
2646,2149,discuss
3888,913,unrelated
3237,2334,discuss
3841,740,unrelated
2752,2403,discuss
3928,1003,unrelated
3031,1883,unrelated
3911,1630,agree
3858,1385,unrelated
3253,1269,unrelated
3713,2252,unrelated
3712,60,unrelated
3611,1605,discuss
3035,34,unrelated
3917,818,unrelated
3444,1372,disagree
3072,1439,unrelated
3640,800,unrelated
2586,1605,unrelated
2633,1206,discuss
4050,2448,unrelated
3719,75,unrelated
3213,1361,unrelated
2985,1848,unrelated
3329,513,unrelated
3472,32,unrelated
2701,1175,unrelated
3054,527,unrelated
2557,1148,disagree
2889,1921,discuss
3163,339,unrelated
3061,545,unrelated
3655,1040,unrelated
2653,773,unrelated
2667,821,agree
3270,844,unrelated
3340,1021,discuss
4147,2411,unrelated
3223,2459,unrelated
4180,1213,unrelated
3030,956,discuss
3149,1720,unrelated
4140,1483,unrelated
2822,1307,discuss
3941,608,unrelated
3411,1681,unrelated
3360,1034,unrelated
2775,1438,unrelated
3243,971,unrelated
4015,1017,unrelated
3130,1673,unrelated
3117,84,unrelated
3787,1547,unrelated
3496,2115,unrelated
3373,1959,agree
4058,2328,unrelated
3299,1393,unrelated
2994,2524,discuss
2813,171,unrelated
3524,2096,discuss
3588,530,unrelated
3509,683,unrelated
3395,2431,unrelated
2756,2268,discuss
3297,17,unrelated
4062,684,unrelated
4081,1934,unrelated
4121,1564,disagree
3484,1217,unrelated
3802,737,unrelated
3761,2267,agree
3652,1551,agree
3290,1948,unrelated
2827,2115,unrelated
3904,2153,discuss
3154,742,discuss
4022,742,unrelated
2831,263,unrelated
3663,1506,unrelated
3460,2044,unrelated
3109,56,unrelated
3008,737,unrelated
3912,1588,unrelated
3530,105,unrelated
2817,2060,discuss
2805,2344,unrelated
3993,524,unrelated
3090,1288,discuss
2590,775,unrelated
4029,2521,unrelated
3401,2240,unrelated
3241,2448,discuss
4047,1338,unrelated
2737,1024,unrelated
3722,1338,unrelated
2746,1808,unrelated
3854,583,discuss
3751,1839,unrelated
3764,1120,unrelated
3067,1832,unrelated
3653,2351,disagree
3109,826,discuss
3505,2443,unrelated
3322,666,unrelated
2559,842,unrelated
3341,1385,unrelated
3082,1545,unrelated
3655,2386,agree
3504,2328,unrelated
3725,2367,unrelated
3781,1015,unrelated
3775,1660,unrelated
2614,1966,agree
2544,2523,unrelated
4048,1382,discuss
3291,2481,discuss
4051,1177,discuss
3458,186,unrelated
2630,1708,unrelated
2922,754,unrelated
3688,1093,discuss
2746,1974,unrelated
3597,521,discuss
2842,414,unrelated
3617,1825,discuss
3871,2452,discuss
3590,205,unrelated
3528,1579,discuss
3454,17,unrelated
2844,132,unrelated
2881,1036,unrelated
2582,1323,unrelated
2809,1857,unrelated
3534,618,unrelated
3251,2411,discuss
2793,105,unrelated
3991,35,unrelated
3350,2070,unrelated
3558,206,unrelated
3213,704,unrelated
2688,2218,unrelated
3236,2081,unrelated
3642,1867,unrelated
4179,1003,unrelated
3778,1832,unrelated
3337,2477,unrelated
3588,2268,discuss
2799,1931,disagree
3011,1383,unrelated
3549,382,unrelated
2799,226,unrelated
2648,816,unrelated
2745,1299,unrelated
3375,724,unrelated
2816,559,unrelated
3374,2269,unrelated
3247,569,unrelated
3732,1972,discuss
3636,2397,discuss
4060,2103,discuss
2781,968,unrelated
3990,530,unrelated
4109,1415,discuss
2989,87,unrelated
3246,2098,agree
2533,206,agree
3411,1312,agree
3080,1720,unrelated
2819,1436,unrelated
3950,539,unrelated
4084,520,unrelated
3504,1521,disagree
3205,704,unrelated
2612,564,unrelated
3688,1808,unrelated
2592,40,unrelated
3431,1940,unrelated
3439,40,unrelated
3547,10,unrelated
3861,1853,unrelated
3472,381,unrelated
2941,2304,unrelated
3888,1530,discuss
3916,2356,discuss
2613,1873,unrelated
4026,2272,unrelated
3420,17,unrelated
4121,1803,unrelated
3058,305,unrelated
3406,1347,unrelated
3598,2453,unrelated
2693,2531,unrelated
3322,2404,unrelated
3314,1786,unrelated
3508,2067,unrelated
2799,190,unrelated
4144,562,discuss
3201,2296,unrelated
3750,205,unrelated
3581,1833,agree
2794,2307,unrelated
3118,1166,unrelated
3235,645,unrelated
3168,2338,unrelated
3239,1761,discuss
3553,730,discuss
3722,239,discuss
2797,115,unrelated
2663,1966,unrelated
3992,2409,unrelated
3149,1547,unrelated
3823,1459,unrelated
2646,1574,unrelated
3505,1854,unrelated
3912,1175,discuss
2787,1888,agree
2949,1009,unrelated
2533,1720,unrelated
3405,1022,unrelated
3766,1439,unrelated
2809,2070,unrelated
3816,1311,unrelated
3671,1166,unrelated
3076,1708,unrelated
2851,1010,discuss
4161,704,unrelated
3362,1885,unrelated
4050,693,unrelated
3551,1476,unrelated
3336,939,discuss
2731,286,unrelated
3824,1461,discuss
3418,789,agree
3491,2520,unrelated
3957,209,discuss
2947,1347,unrelated
3080,1873,unrelated
3082,730,unrelated
3134,2338,unrelated
2689,2096,unrelated
3205,1580,discuss
3118,984,unrelated
4055,2458,unrelated
2711,105,unrelated
3355,984,unrelated
3558,1374,unrelated
3591,2420,unrelated
3313,385,unrelated
3409,648,unrelated
4102,208,unrelated
2672,1107,unrelated
2775,105,unrelated
2598,754,unrelated
3117,1888,agree
3142,2240,unrelated
3098,324,unrelated
3241,1022,unrelated
2614,139,unrelated
2797,704,unrelated
3435,1802,unrelated
2993,1379,discuss
3008,213,unrelated
3663,344,unrelated
3617,1795,unrelated
3109,634,unrelated
4044,695,discuss
3678,1498,unrelated
4054,388,unrelated
3145,2154,discuss
3824,2403,unrelated
3379,757,agree
2666,1049,unrelated
2801,1724,discuss
2952,10,unrelated
3818,2102,agree
4031,267,unrelated
3120,54,unrelated
3093,2521,agree
2797,2109,unrelated
2555,651,unrelated
4103,678,unrelated
3705,803,unrelated
3511,1057,disagree
2926,2020,agree
4167,769,agree
2920,2115,unrelated
2599,1969,discuss
3070,7,unrelated
3171,776,unrelated
2884,816,unrelated
2967,1524,unrelated
2960,1019,unrelated
3456,851,discuss
3544,61,unrelated
3534,1686,unrelated
3090,726,agree
2959,1404,discuss
2606,1534,unrelated
2544,2043,unrelated
3105,2526,unrelated
4087,1438,unrelated
2633,2147,discuss
2592,524,unrelated
3252,2367,unrelated
3009,1603,unrelated
3628,431,unrelated
3925,1372,unrelated
3471,662,unrelated
3269,1256,unrelated
3974,2278,unrelated
3420,1709,discuss
3360,2463,discuss
3240,821,unrelated
3516,2483,unrelated
3713,2440,unrelated
2949,2450,agree
4031,75,unrelated
3077,524,unrelated
2549,1820,unrelated
3447,1574,unrelated
3336,562,unrelated
2737,2045,unrelated
3743,1459,unrelated
2746,1299,unrelated
3417,2397,discuss
2970,618,unrelated
2696,2078,unrelated
4160,1267,unrelated
3508,513,unrelated
3441,1815,unrelated
3697,0,unrelated
2756,2314,unrelated
2867,1834,unrelated
3824,505,unrelated
3777,1263,unrelated
3341,1891,discuss
3088,1574,unrelated
2775,2269,unrelated
2895,562,discuss
3978,296,unrelated
3704,677,unrelated
3605,1081,unrelated
3035,1821,discuss
3583,1982,unrelated
3406,2481,discuss
4096,776,unrelated
2547,1489,unrelated
3677,571,unrelated
2830,2498,unrelated
2629,495,discuss
2722,955,unrelated
3972,1743,discuss
4044,1825,unrelated
4022,2370,unrelated
3530,2531,unrelated
3147,1784,discuss
4062,2145,agree
3846,2141,unrelated
2701,502,agree
3198,2325,discuss
3258,269,unrelated
2811,917,unrelated
2823,195,unrelated
3406,831,unrelated
2548,1439,unrelated
2711,2307,unrelated
2737,359,unrelated
2719,2370,disagree
3135,1891,discuss
3329,1476,unrelated
3953,2210,unrelated
2714,2296,unrelated
3149,1299,unrelated
3008,2141,unrelated
2910,1630,agree
2877,1217,unrelated
2833,43,unrelated
3912,1384,unrelated
4039,892,unrelated
3346,1492,disagree
3505,91,unrelated
3680,1538,discuss
2533,1589,agree
3436,1361,unrelated
2968,480,unrelated
3498,1772,unrelated
3583,2067,agree
3151,1790,discuss
3057,2525,unrelated
3290,1934,unrelated
2703,34,unrelated
3583,874,unrelated
3775,2304,unrelated
3496,2404,unrelated
3213,1197,unrelated
4056,1923,agree
3919,388,unrelated
3773,1498,unrelated
3044,1217,unrelated
2970,725,unrelated
3228,1981,unrelated
3530,1148,unrelated
2624,195,unrelated
3610,477,unrelated
2916,190,unrelated
3404,1477,discuss
3326,72,unrelated
2544,1605,unrelated
3571,120,unrelated
3367,2264,discuss
3143,75,unrelated
3851,1028,unrelated
3438,754,unrelated
3199,1574,unrelated
3146,1711,agree
3200,1540,discuss
3423,1252,discuss
2978,1012,unrelated
3720,11,unrelated
2952,731,unrelated
3830,1744,unrelated
3561,695,unrelated
2539,2145,agree
3072,2045,unrelated
2804,1483,unrelated
3859,557,unrelated
2998,816,unrelated
3602,388,unrelated
2962,1572,unrelated
3037,1347,unrelated
3984,1642,unrelated
3154,1565,unrelated
4125,1306,agree
3663,244,unrelated
2933,817,unrelated
2833,2297,unrelated
2613,1547,unrelated
3008,368,unrelated
3613,775,unrelated
3315,1036,unrelated
3848,633,unrelated
4039,527,unrelated
2964,2360,unrelated
2682,1535,unrelated
2533,115,unrelated
2615,1547,unrelated
3418,1442,discuss
3713,1127,unrelated
3057,1744,discuss
3611,2220,discuss
3010,2134,unrelated
3205,2526,unrelated
2870,646,unrelated
3995,2091,unrelated
2667,585,unrelated
2535,2252,unrelated
3384,1948,unrelated
4104,2175,unrelated
3527,1606,discuss
3954,2519,discuss
3177,2338,discuss
2707,1637,unrelated
3606,2078,unrelated
3315,367,unrelated
3110,2147,unrelated
3766,206,unrelated
2721,2313,unrelated
2667,2072,discuss
2743,1175,unrelated
4034,2411,unrelated
3135,2197,unrelated
2612,1269,unrelated
2836,186,unrelated
3665,1658,unrelated
2764,2269,unrelated
3277,0,unrelated
3697,2410,discuss
3378,855,unrelated
2949,1873,unrelated
2683,2520,unrelated
3932,2077,discuss
4031,1385,unrelated
3454,2490,discuss
3745,414,unrelated
2614,1295,unrelated
3019,1651,unrelated
3401,1555,agree
3287,1215,disagree
2655,60,unrelated
3857,2272,discuss
3938,1177,discuss
3164,1567,unrelated
3628,1800,discuss
3070,1982,unrelated
4080,1175,unrelated
3624,1807,unrelated
4121,1627,unrelated
3950,511,unrelated
3680,734,unrelated
3516,2116,unrelated
3082,614,unrelated
3940,1709,unrelated
3775,1351,unrelated
3096,2035,discuss
2689,2163,unrelated
3239,840,discuss
