Headline ID,Body ID,Stance
3836,2370,unrelated
3599,826,unrelated
3315,1020,unrelated
2887,1175,unrelated
3169,1678,unrelated
2680,1950,unrelated
3890,1157,unrelated
2725,2303,discuss
3688,2047,discuss
3645,1168,discuss
3666,2252,unrelated
3861,2055,agree
3777,346,unrelated
3356,2330,unrelated
2680,557,unrelated
4094,850,discuss
3162,296,unrelated
4028,991,discuss
2578,630,unrelated
3589,2228,agree
3545,1472,discuss
4042,1786,unrelated
3712,1746,unrelated
4004,225,unrelated
2793,366,unrelated
2802,971,unrelated
3239,459,unrelated
3298,1063,discuss
3788,419,unrelated
4132,2432,agree
3992,829,unrelated
3658,1210,unrelated
3657,1148,unrelated
2566,1627,unrelated
2904,2367,unrelated
2750,2412,unrelated
3126,2483,unrelated
2588,626,unrelated
3566,1862,discuss
3408,682,unrelated
3442,2156,unrelated
3212,1022,unrelated
3599,1288,discuss
4038,311,unrelated
3406,1893,unrelated
2945,1848,unrelated
3258,1622,discuss
2938,1143,unrelated
3224,1574,unrelated
3398,1040,unrelated
2562,812,unrelated
3585,826,unrelated
3939,2328,unrelated
2633,1721,discuss
3541,1148,unrelated
4035,105,unrelated
3413,482,disagree
3102,2295,unrelated
3676,2293,discuss
2979,1388,discuss
2628,2420,discuss
3657,1912,discuss
3002,1358,unrelated
3024,1657,discuss
2741,1839,unrelated
2626,2421,unrelated
3537,754,unrelated
3539,1481,unrelated
3435,860,unrelated
3229,2506,unrelated
2843,388,agree
4042,551,unrelated
3468,169,unrelated
3330,2456,discuss
3676,724,unrelated
3391,2520,unrelated
3266,1940,discuss
2871,35,unrelated
3332,1734,unrelated
3557,2399,discuss
3120,1047,unrelated
2732,2141,unrelated
2994,2047,discuss
2649,1339,unrelated
3487,1296,unrelated
2927,1261,unrelated
3760,2476,discuss
3389,1522,discuss
3073,2306,unrelated
2949,1406,unrelated
3810,2022,unrelated
3852,2097,unrelated
3911,903,unrelated
2880,2498,unrelated
2669,1103,unrelated
3193,2124,unrelated
3863,2520,unrelated
2882,1195,unrelated
3075,251,unrelated
3263,1213,unrelated
3959,2134,unrelated
4078,251,unrelated
3533,1277,unrelated
3849,1897,unrelated
3440,682,unrelated
3832,2141,unrelated
3754,941,unrelated
2984,2268,unrelated
4054,1261,unrelated
2811,2188,unrelated
2868,1461,unrelated
2963,1349,unrelated
3234,903,unrelated
2568,321,unrelated
3031,2302,unrelated
2984,839,agree
2894,2302,unrelated
3910,2187,unrelated
3588,404,unrelated
3111,1384,unrelated
3599,1347,unrelated
3225,1439,unrelated
3400,2417,discuss
3545,1175,unrelated
3546,1789,unrelated
3882,1680,unrelated
3408,404,unrelated
4106,1646,unrelated
3776,281,unrelated
3727,731,unrelated
3564,2385,unrelated
2942,2434,discuss
2830,2152,unrelated
3591,1996,unrelated
2713,181,discuss
3345,2044,unrelated
3886,822,unrelated
3268,1447,discuss
4106,1897,unrelated
2824,2097,unrelated
2649,1125,unrelated
4158,1457,unrelated
3128,752,unrelated
3455,777,unrelated
3201,2132,unrelated
3939,1437,unrelated
3064,235,unrelated
2887,2330,agree
4040,1148,unrelated
2644,2116,unrelated
3354,2360,unrelated
3379,550,unrelated
3089,214,unrelated
3339,99,unrelated
3822,119,unrelated
2712,1048,unrelated
2644,2397,discuss
2836,1739,unrelated
3635,1239,unrelated
2649,2314,unrelated
3725,225,unrelated
4137,819,unrelated
3273,1042,disagree
2853,2268,discuss
3864,944,unrelated
3711,330,unrelated
3436,760,unrelated
4069,1680,unrelated
3259,524,unrelated
3824,721,discuss
3232,1239,unrelated
3685,2398,agree
3317,1891,discuss
2579,941,unrelated
3328,1572,unrelated
3301,2340,discuss
2646,1435,unrelated
4162,761,unrelated
3054,2299,unrelated
3703,687,unrelated
2569,1427,unrelated
3607,1269,discuss
3724,2184,unrelated
3840,557,unrelated
4044,1613,discuss
3947,1192,discuss
3570,2196,agree
3468,2403,unrelated
2638,1471,agree
3852,137,unrelated
2945,43,unrelated
2680,958,unrelated
2998,649,unrelated
3336,1427,unrelated
2578,1226,discuss
3391,1603,unrelated
2880,703,unrelated
2758,1877,unrelated
4007,40,unrelated
3398,2525,unrelated
3856,2306,unrelated
2541,2506,unrelated
2671,2118,unrelated
3471,346,unrelated
3368,459,unrelated
3727,2129,unrelated
3112,2036,unrelated
2940,1806,unrelated
3064,1867,unrelated
4162,1670,unrelated
3811,2337,disagree
3756,1757,discuss
3026,1528,unrelated
2866,1422,unrelated
2687,251,unrelated
4034,251,unrelated
3549,829,unrelated
2956,1538,unrelated
3391,206,unrelated
3081,817,unrelated
3572,271,unrelated
3808,221,unrelated
3951,1899,discuss
3831,1406,unrelated
2622,527,unrelated
2939,1519,discuss
3056,227,unrelated
3913,2096,unrelated
2938,17,unrelated
4007,345,unrelated
3215,821,unrelated
2816,2188,unrelated
3415,2468,agree
3476,2463,unrelated
2533,1016,agree
3846,972,unrelated
3056,1407,agree
3380,7,unrelated
3971,699,unrelated
2572,2407,disagree
3094,2042,discuss
2868,1938,unrelated
3215,40,unrelated
4025,1737,unrelated
3531,446,discuss
3119,1589,unrelated
3163,1906,agree
2704,1984,disagree
3025,1597,unrelated
3367,1622,discuss
3339,570,unrelated
3396,1011,unrelated
3347,1897,unrelated
2904,1461,unrelated
3459,950,unrelated
4172,830,unrelated
3965,2477,unrelated
2981,277,unrelated
3943,267,unrelated
3426,1560,discuss
4153,1671,discuss
3973,1502,unrelated
3116,892,unrelated
3599,533,unrelated
3925,459,discuss
3829,2302,unrelated
2733,829,unrelated
3983,32,unrelated
2712,1631,unrelated
3823,1224,unrelated
3285,1090,unrelated
3071,860,unrelated
2914,396,unrelated
4143,1673,unrelated
2806,1645,discuss
3942,1197,unrelated
3458,1277,unrelated
3473,2364,discuss
3339,1349,unrelated
3328,1800,discuss
3531,1873,unrelated
3343,564,unrelated
3928,867,unrelated
2891,77,unrelated
2896,1063,discuss
3241,1073,unrelated
2633,2261,unrelated
3287,2343,discuss
4131,2072,discuss
3016,666,unrelated
2833,959,unrelated
3850,1368,discuss
3475,1034,unrelated
3599,2067,discuss
3283,2042,unrelated
3681,1384,unrelated
3230,346,unrelated
2796,427,discuss
3104,1234,unrelated
3515,831,unrelated
2603,1240,unrelated
2931,1299,unrelated
3810,2313,unrelated
3141,2306,discuss
3056,2515,agree
3392,195,unrelated
3258,649,unrelated
3061,1906,unrelated
3835,2070,unrelated
3184,2138,disagree
2741,1019,disagree
3209,2334,discuss
3727,2264,discuss
3645,2415,unrelated
3964,477,unrelated
3455,1628,unrelated
3515,1855,discuss
3658,220,agree
3814,568,unrelated
3278,2423,agree
2847,532,unrelated
2689,568,unrelated
4013,2201,unrelated
2894,1751,unrelated
3922,2388,unrelated
3225,2045,unrelated
2855,1407,disagree
2894,2002,unrelated
4007,731,unrelated
3332,1153,unrelated
3244,2132,unrelated
2944,706,discuss
4066,860,unrelated
3480,1543,unrelated
2577,740,unrelated
3473,1936,unrelated
3284,2096,unrelated
2904,2180,agree
2622,1256,unrelated
3823,1240,unrelated
3294,269,unrelated
3508,2302,discuss
3748,1360,unrelated
3649,487,unrelated
3152,2445,unrelated
3391,2078,unrelated
3098,1898,unrelated
3398,2403,unrelated
3004,1435,unrelated
3546,2306,unrelated
2829,1615,discuss
3929,1642,agree
3525,299,unrelated
2729,2208,discuss
3741,860,unrelated
3553,1083,unrelated
2614,879,unrelated
3007,220,unrelated
4149,1095,unrelated
3285,126,unrelated
3373,2196,unrelated
3606,225,unrelated
3428,595,unrelated
3270,472,unrelated
3048,1628,unrelated
3952,2042,unrelated
3751,2434,discuss
2828,1820,unrelated
2765,1347,unrelated
3111,1959,agree
2979,344,unrelated
3599,938,unrelated
3161,1406,unrelated
3755,524,unrelated
2619,1058,unrelated
4161,2047,discuss
3563,941,discuss
3780,2317,unrelated
3979,524,unrelated
2911,574,unrelated
2564,1097,discuss
4094,1649,unrelated
2846,1565,discuss
3273,643,unrelated
3345,2403,unrelated
3219,2034,disagree
3207,2211,unrelated
3323,2451,agree
3048,706,unrelated
4171,693,discuss
2611,1237,unrelated
3391,2528,discuss
3278,2061,unrelated
4093,626,unrelated
3705,2280,discuss
2994,1011,discuss
2568,1388,discuss
2969,903,unrelated
2843,1795,unrelated
2702,419,unrelated
3922,2367,unrelated
3245,693,unrelated
3305,35,unrelated
3060,2002,unrelated
3717,289,agree
3220,1095,agree
3852,1658,unrelated
3816,1751,agree
3835,1351,unrelated
3625,320,unrelated
4043,1500,unrelated
2610,1077,discuss
3531,1009,unrelated
2904,2177,unrelated
3222,1155,agree
4142,295,unrelated
4053,296,unrelated
2595,1184,unrelated
3152,1459,unrelated
3917,2042,unrelated
3797,1746,unrelated
3207,645,discuss
4149,51,discuss
2850,1224,unrelated
2898,1311,unrelated
4069,2106,unrelated
3515,1169,unrelated
2670,295,unrelated
2793,615,unrelated
3352,2022,unrelated
3162,205,unrelated
2553,1073,unrelated
2630,2042,disagree
3947,2080,unrelated
3470,1721,discuss
3119,2330,agree
2871,1077,unrelated
3064,714,unrelated
3332,379,discuss
3469,2155,discuss
3723,837,unrelated
2951,1196,unrelated
3459,1439,unrelated
3874,1707,agree
3354,761,unrelated
2894,1739,unrelated
3610,727,discuss
3397,2440,unrelated
2732,2266,discuss
3300,321,unrelated
2698,7,unrelated
3937,1214,agree
4053,217,unrelated
3038,2409,discuss
3965,1360,agree
4069,36,unrelated
3891,1844,discuss
3054,2509,unrelated
3525,1083,unrelated
3391,1506,unrelated
3018,2034,unrelated
3191,1299,unrelated
2626,2317,discuss
3467,2052,agree
4131,1585,unrelated
3998,2118,unrelated
3417,591,unrelated
4000,1781,unrelated
3889,1383,unrelated
2857,2058,discuss
3327,403,unrelated
3650,2531,unrelated
3618,648,unrelated
3304,1877,agree
3459,513,unrelated
2840,1226,unrelated
3676,1670,unrelated
3956,2295,discuss
2637,2235,discuss
2548,1195,discuss
2900,559,unrelated
2802,1179,unrelated
3311,54,unrelated
3548,2385,unrelated
4005,2476,discuss
3256,633,unrelated
2931,2250,discuss
3091,903,unrelated
3606,1893,unrelated
2791,403,unrelated
3248,816,unrelated
4161,933,discuss
3545,1356,discuss
3531,1120,unrelated
3937,144,unrelated
2556,831,unrelated
4013,40,unrelated
2557,1435,unrelated
2616,1083,unrelated
3390,1234,unrelated
2953,614,unrelated
2906,2434,discuss
2936,1368,unrelated
3787,2047,discuss
3695,1933,unrelated
3494,1644,discuss
3806,2114,unrelated
3807,1848,unrelated
3384,2138,discuss
4171,2448,unrelated
2771,1365,agree
3836,320,unrelated
2828,855,agree
3379,1406,unrelated
3064,2061,unrelated
3585,2450,discuss
3818,1528,unrelated
3287,687,unrelated
3898,1802,unrelated
3209,61,unrelated
3368,903,unrelated
2649,1681,discuss
3350,2187,unrelated
4040,2141,unrelated
2612,2132,unrelated
3912,2075,discuss
3056,2192,unrelated
3263,537,discuss
3191,258,unrelated
3095,933,unrelated
2903,295,unrelated
3343,324,agree
2931,1921,unrelated
3369,1269,discuss
2942,1893,unrelated
4134,1406,unrelated
3602,649,unrelated
2726,1933,unrelated
3548,1427,discuss
3836,1130,disagree
3599,539,unrelated
4013,633,unrelated
3448,933,unrelated
2538,295,agree
3935,2135,discuss
3557,227,unrelated
3261,687,unrelated
2672,961,unrelated
3815,382,unrelated
3658,1271,unrelated
2852,1789,unrelated
3539,1921,unrelated
4139,2401,discuss
3224,115,unrelated
2618,1155,unrelated
2937,1625,agree
3077,2261,unrelated
3134,2156,agree
3497,1446,discuss
2610,377,unrelated
3522,1239,unrelated
3537,2031,agree
3850,1383,unrelated
3922,2060,discuss
3944,2480,unrelated
3810,431,unrelated
3303,1746,unrelated
4143,529,unrelated
3089,1549,unrelated
3572,132,unrelated
2782,346,unrelated
4056,1422,unrelated
3002,1413,unrelated
2712,1921,unrelated
2983,2475,discuss
3865,760,unrelated
3539,958,unrelated
3851,240,unrelated
3377,2045,unrelated
3107,844,unrelated
3681,1489,unrelated
3943,658,unrelated
2905,2187,unrelated
2943,120,unrelated
3792,1155,unrelated
3607,1697,unrelated
4028,481,discuss
3338,93,unrelated
4142,1419,unrelated
3855,1981,agree
3645,387,unrelated
2729,1588,unrelated
3098,1739,agree
2745,1435,unrelated
2577,428,unrelated
2602,1563,disagree
2643,2307,unrelated
3531,1786,unrelated
3002,1278,unrelated
3434,2372,discuss
3864,1642,unrelated
3298,1730,discuss
4039,77,unrelated
3949,1471,unrelated
4143,1939,unrelated
3064,755,unrelated
2945,1375,unrelated
3185,1560,discuss
3328,1909,unrelated
3002,2404,unrelated
4067,2520,unrelated
3415,958,unrelated
3105,346,unrelated
3519,1940,unrelated
3465,1683,agree
2791,2276,discuss
4169,195,unrelated
3566,2037,discuss
2542,822,unrelated
2642,2432,unrelated
3377,2078,unrelated
3343,1483,unrelated
3245,1459,unrelated
2867,1094,unrelated
3681,1022,unrelated
3420,1296,unrelated
3211,859,unrelated
3736,1429,unrelated
3006,1625,unrelated
3408,2155,discuss
3886,2401,discuss
3039,1048,unrelated
3437,321,unrelated
3294,81,unrelated
3178,1789,unrelated
2780,254,unrelated
3221,1323,unrelated
3444,2010,discuss
3002,1670,unrelated
2898,1790,unrelated
3409,607,unrelated
3220,2327,unrelated
3302,2188,discuss
3676,1880,disagree
4040,1740,unrelated
3819,1083,unrelated
3572,2330,unrelated
3281,1751,unrelated
2757,1660,unrelated
3808,1413,unrelated
3024,2443,discuss
3441,2496,agree
2822,2479,discuss
3713,2509,discuss
3038,917,unrelated
3122,1923,unrelated
3160,1256,unrelated
3155,568,unrelated
3227,1291,unrelated
3162,1213,unrelated
2731,2002,unrelated
3475,527,unrelated
3471,2281,unrelated
3313,1419,unrelated
2649,800,unrelated
3760,1769,discuss
2984,1637,unrelated
3365,1349,unrelated
3025,2058,unrelated
2754,1689,unrelated
2913,633,unrelated
2943,298,unrelated
3229,2268,unrelated
3815,1346,discuss
3090,1016,agree
3609,942,unrelated
3822,959,unrelated
2592,1917,unrelated
2674,1174,agree
3727,524,unrelated
3922,220,unrelated
3315,1494,unrelated
2919,2129,discuss
3162,2455,discuss
3277,1528,unrelated
2984,1256,agree
3804,2156,unrelated
2558,2051,agree
2660,2385,unrelated
2712,691,unrelated
3665,945,disagree
4028,1569,unrelated
2674,195,unrelated
3898,1301,unrelated
2984,2506,unrelated
3879,2143,unrelated
3276,240,unrelated
3034,1022,unrelated
3140,1136,discuss
3847,22,unrelated
4020,1789,unrelated
2716,1224,unrelated
2630,859,unrelated
3732,2417,discuss
2597,2003,discuss
3776,40,unrelated
2844,2345,discuss
2884,649,unrelated
3112,1631,unrelated
4132,1195,unrelated
2547,2010,discuss
3067,721,discuss
3961,1954,unrelated
3681,1699,unrelated
3020,649,unrelated
3815,1107,unrelated
3243,586,unrelated
2636,1430,discuss
3929,388,unrelated
3658,1549,unrelated
2887,1339,agree
4018,1789,disagree
3317,1034,unrelated
2868,2453,unrelated
4094,591,unrelated
4033,1406,unrelated
3849,1296,unrelated
2537,639,unrelated
3914,251,unrelated
2985,1364,unrelated
3294,1573,disagree
3922,1004,unrelated
3475,2175,unrelated
3463,225,unrelated
3454,682,unrelated
3339,1943,agree
2913,1307,discuss
2912,1478,unrelated
2622,2441,unrelated
2777,1262,discuss
2583,1670,unrelated
4143,702,agree
3585,2525,unrelated
2832,787,unrelated
3585,2045,unrelated
3993,2261,unrelated
3224,1572,unrelated
2851,2295,discuss
3633,1795,unrelated
2577,1584,discuss
2698,1873,unrelated
3967,1438,unrelated
3336,867,discuss
3048,214,unrelated
3395,1313,discuss
3354,1678,unrelated
3824,398,discuss
3782,1011,unrelated
3194,105,unrelated
2809,2385,discuss
4143,2431,unrelated
3205,1721,discuss
3000,908,unrelated
3398,816,agree
3251,1195,unrelated
4035,1817,unrelated
2940,1586,discuss
4088,1707,agree
3210,633,unrelated
3628,961,unrelated
4044,1109,disagree
3891,2411,unrelated
2671,1917,unrelated
2638,1679,discuss
2907,1184,unrelated
2960,1906,unrelated
2868,267,unrelated
3991,760,unrelated
3894,181,unrelated
3398,1974,unrelated
3621,882,unrelated
3008,2132,unrelated
3363,734,discuss
4005,431,unrelated
2765,220,unrelated
4063,504,unrelated
2979,1395,unrelated
2728,2280,unrelated
2723,1897,unrelated
3456,586,discuss
2572,1693,unrelated
3345,900,unrelated
3343,2039,unrelated
3489,527,unrelated
3895,1296,unrelated
3136,2413,agree
3286,218,unrelated
3028,1859,agree
3811,1877,disagree
3986,691,unrelated
3308,339,unrelated
3248,269,unrelated
3365,99,unrelated
2540,2251,unrelated
3914,1296,unrelated
2903,2385,unrelated
3218,1089,discuss
3341,1669,discuss
3690,2005,agree
3183,2166,agree
3167,919,unrelated
2724,2337,disagree
2698,984,unrelated
3476,1459,unrelated
2939,1769,discuss
4124,2391,unrelated
3135,1669,discuss
2643,2458,unrelated
3415,1884,agree
3883,2055,unrelated
4000,1524,unrelated
3751,1435,unrelated
2956,712,unrelated
2845,289,unrelated
2796,646,unrelated
3038,311,unrelated
3094,1864,discuss
2846,592,unrelated
3531,1744,discuss
3209,1223,unrelated
3067,2345,discuss
3003,2458,unrelated
2707,972,unrelated
3442,903,unrelated
3069,1721,discuss
4045,1959,agree
3377,1697,unrelated
2672,1933,unrelated
2618,1351,discuss
2865,737,unrelated
4143,1538,unrelated
3162,1242,unrelated
3024,2367,unrelated
2913,1828,discuss
2626,1948,unrelated
3320,1177,unrelated
3345,662,unrelated
3524,2261,unrelated
3410,2443,discuss
3888,1649,unrelated
4155,1739,unrelated
3534,387,unrelated
3676,1848,unrelated
3889,1048,unrelated
2865,2463,unrelated
3752,859,discuss
4152,1020,unrelated
3317,2463,unrelated
2883,2410,unrelated
3156,321,unrelated
2751,2251,unrelated
3959,2473,unrelated
4055,251,unrelated
3328,2202,discuss
2980,1320,discuss
3460,1403,unrelated
3864,1369,discuss
3967,1832,unrelated
3922,1921,unrelated
2828,226,unrelated
4171,2250,discuss
3509,1419,unrelated
3411,1224,unrelated
4098,2034,unrelated
3468,1289,unrelated
3507,1569,unrelated
3037,615,unrelated
3212,1883,unrelated
3210,199,unrelated
3287,945,disagree
3181,961,disagree
2698,1009,unrelated
3159,487,unrelated
3461,1813,unrelated
3459,1939,unrelated
3294,1252,unrelated
3620,1403,unrelated
3284,695,unrelated
3947,2283,discuss
2638,1966,agree
2796,1176,discuss
2606,1936,unrelated
2866,959,unrelated
2687,1822,discuss
3886,1056,unrelated
3718,2053,discuss
3945,2184,disagree
3519,1611,discuss
3444,859,unrelated
3787,2261,unrelated
3572,2403,unrelated
3002,704,unrelated
3370,1649,discuss
2741,1217,discuss
3555,2152,unrelated
3617,649,unrelated
4081,986,unrelated
4007,1731,agree
2938,1478,unrelated
3748,1843,unrelated
3356,2473,discuss
3385,387,unrelated
2614,1569,unrelated
4051,1751,discuss
3434,269,unrelated
4017,2075,discuss
3007,1627,unrelated
2618,2061,unrelated
3929,1966,unrelated
3112,1634,discuss
3519,1820,unrelated
3056,2520,unrelated
3626,1875,unrelated
2944,1720,discuss
3959,298,discuss
3513,1073,unrelated
2712,1125,unrelated
3681,2309,unrelated
3854,2434,unrelated
3471,1403,unrelated
4053,686,unrelated
4141,1543,unrelated
4042,1120,unrelated
3863,2521,agree
2939,2276,discuss
3223,1646,unrelated
3691,1079,agree
3002,115,unrelated
3884,424,discuss
4007,1179,unrelated
3300,1831,unrelated
3440,2337,agree
3547,1917,unrelated
3701,1406,discuss
3888,2295,unrelated
3284,1968,unrelated
2562,1434,discuss
3013,2167,unrelated
3140,1590,agree
3723,769,agree
2985,859,unrelated
3328,1437,unrelated
2626,2020,unrelated
3872,2343,unrelated
3157,972,unrelated
3266,1437,unrelated
2806,787,unrelated
2628,796,unrelated
3385,787,unrelated
2544,2152,unrelated
2548,903,unrelated
3212,205,unrelated
3531,1251,unrelated
3694,1877,unrelated
4053,1844,unrelated
3863,696,unrelated
3310,2156,agree
2906,2187,unrelated
3959,2214,discuss
2626,195,unrelated
2561,2010,discuss
3666,2404,discuss
3383,609,unrelated
3162,1323,unrelated
2793,819,unrelated
3723,2081,unrelated
2724,2042,unrelated
3806,1260,unrelated
3007,1325,unrelated
3048,1899,discuss
3509,2375,unrelated
4100,1351,unrelated
2799,972,unrelated
3174,1301,unrelated
2827,2295,discuss
3295,1940,unrelated
3317,1821,unrelated
2757,1295,unrelated
4126,521,discuss
3219,1829,agree
3127,678,unrelated
3949,72,unrelated
3931,32,unrelated
3215,2379,unrelated
4047,1751,agree
3459,1790,unrelated
3832,220,unrelated
2568,1925,agree
3003,2252,unrelated
3038,1916,unrelated
3221,40,unrelated
3979,2531,unrelated
3220,856,discuss
4164,1465,unrelated
3397,1127,unrelated
4103,1897,agree
3992,574,unrelated
2610,1791,discuss
3938,1789,unrelated
3204,1625,unrelated
3760,513,unrelated
3718,1465,discuss
2916,871,discuss
2640,2456,agree
2621,532,unrelated
3221,570,unrelated
3002,1740,unrelated
3880,244,unrelated
2599,1689,unrelated
3128,1948,unrelated
2856,1973,agree
4121,1435,unrelated
2639,1863,unrelated
3813,1807,unrelated
3042,258,unrelated
3999,1468,disagree
3886,320,unrelated
4148,2009,unrelated
2912,913,unrelated
3470,1011,discuss
2694,1760,discuss
4037,1797,disagree
3455,2515,disagree
3087,2152,unrelated
3815,530,unrelated
3266,900,discuss
2921,550,discuss
4077,1347,unrelated
3064,271,unrelated
3332,1496,discuss
3293,773,discuss
3544,1707,unrelated
2883,1197,unrelated
3640,2143,unrelated
2542,2369,disagree
2876,780,discuss
3865,615,unrelated
2589,832,unrelated
2553,299,unrelated
3107,1183,unrelated
3418,1751,unrelated
2691,2302,unrelated
3592,855,unrelated
3852,830,unrelated
3659,2509,discuss
3719,2075,discuss
2603,346,discuss
2957,1011,unrelated
3855,1042,unrelated
4063,1832,unrelated
3424,472,unrelated
3507,2010,discuss
3755,269,unrelated
2870,2434,unrelated
3889,26,unrelated
2945,1598,discuss
2911,1226,disagree
2626,2220,discuss
4017,93,unrelated
3681,2317,unrelated
3922,1438,unrelated
3327,932,unrelated
4118,1240,unrelated
3151,2118,unrelated
2945,1549,unrelated
3156,1252,unrelated
2881,1871,unrelated
3304,2337,agree
3229,36,unrelated
3842,1569,unrelated
3712,1869,unrelated
3285,1893,unrelated
3815,304,unrelated
3658,1627,unrelated
2637,2345,discuss
3215,1744,unrelated
3665,687,unrelated
3345,2313,unrelated
4005,1769,discuss
3416,1853,unrelated
3354,1269,unrelated
3218,971,unrelated
3300,132,unrelated
2824,2017,discuss
3666,2172,discuss
4037,2002,unrelated
3430,1891,unrelated
3592,2163,unrelated
4007,2264,discuss
2704,1740,unrelated
3345,1803,unrelated
3396,1645,unrelated
3727,2307,unrelated
3836,1681,unrelated
3161,860,discuss
2979,170,unrelated
3463,1083,agree
3042,269,unrelated
2712,936,unrelated
3532,208,unrelated
3537,1036,unrelated
2904,1899,unrelated
2541,1323,unrelated
4114,2354,agree
3111,1574,unrelated
3727,269,unrelated
2771,2303,discuss
4037,859,unrelated
2935,1901,agree
3499,727,discuss
2775,682,discuss
3130,2187,unrelated
3326,682,unrelated
3000,2302,unrelated
3567,2303,unrelated
2698,1574,unrelated
4135,377,unrelated
3459,964,unrelated
2649,1896,discuss
3648,2002,unrelated
3575,513,unrelated
3031,1544,unrelated
3626,873,discuss
2854,676,unrelated
3898,1477,unrelated
3878,304,unrelated
2898,1844,unrelated
3532,368,unrelated
3116,1253,unrelated
3222,1359,unrelated
3128,281,unrelated
3305,754,unrelated
3782,1645,unrelated
3080,1011,discuss
3731,1349,unrelated
3469,404,unrelated
3263,777,discuss
3698,1237,unrelated
4049,105,unrelated
3034,2372,discuss
4137,366,unrelated
2912,2528,discuss
3743,1224,unrelated
2923,2220,unrelated
3415,1349,unrelated
3369,193,discuss
3013,1020,unrelated
4116,1619,discuss
3093,804,unrelated
3059,2367,unrelated
3227,2367,discuss
3212,691,unrelated
3625,2091,unrelated
3300,1835,unrelated
2951,2306,unrelated
3005,1702,discuss
2638,1786,unrelated
3836,738,agree
3360,2156,unrelated
3939,872,discuss
2611,2434,unrelated
3345,1950,unrelated
3168,1539,agree
3887,2075,discuss
2846,2039,unrelated
3547,1622,discuss
2765,2388,discuss
3125,167,unrelated
3564,1689,unrelated
3042,304,unrelated
2919,2186,unrelated
2962,2009,unrelated
3439,1139,discuss
3620,5,unrelated
3390,1400,unrelated
2671,1622,discuss
4053,1839,unrelated
3418,1739,unrelated
3516,1239,unrelated
2890,1171,unrelated
3281,2302,unrelated
2569,77,unrelated
3090,337,discuss
2606,93,unrelated
3320,2489,discuss
3537,1149,discuss
3722,2055,unrelated
3396,787,unrelated
3922,1904,discuss
3354,61,unrelated
3337,1011,unrelated
4162,1740,unrelated
3592,1820,unrelated
2947,1721,discuss
3295,2106,discuss
2869,2187,discuss
2871,1215,disagree
3176,1139,discuss
2773,1881,discuss
3538,1365,unrelated
3881,2055,unrelated
3777,1403,unrelated
2817,568,unrelated
3289,1224,discuss
3658,391,unrelated
3835,2130,unrelated
3874,346,unrelated
3256,2525,agree
3312,1933,unrelated
3021,2025,discuss
2883,1966,unrelated
2868,1899,unrelated
2874,1689,unrelated
3223,2471,unrelated
3367,2118,unrelated
3072,903,unrelated
3328,527,unrelated
2577,1545,unrelated
3929,1198,unrelated
3802,819,discuss
2935,1127,unrelated
4129,1266,unrelated
3971,2058,unrelated
3169,1351,unrelated
2791,1738,discuss
3569,882,unrelated
3069,1569,unrelated
2912,634,unrelated
3724,2015,unrelated
3687,2033,unrelated
2661,2009,unrelated
2537,2072,discuss
3896,959,unrelated
2649,2139,discuss
2828,2039,unrelated
3740,2009,unrelated
3230,1877,unrelated
2880,2403,unrelated
4023,879,unrelated
3691,125,unrelated
2846,236,unrelated
3311,650,unrelated
3320,2197,unrelated
3438,2167,unrelated
3635,2295,discuss
3947,618,unrelated
3954,1789,unrelated
3111,1383,unrelated
2843,1637,unrelated
3585,26,unrelated
3734,1406,unrelated
3067,2187,unrelated
2943,56,unrelated
3343,2367,disagree
3395,1671,discuss
4162,1213,unrelated
3899,1569,unrelated
2671,2155,unrelated
3064,1175,unrelated
3137,1869,unrelated
3295,964,unrelated
3531,511,unrelated
2552,805,unrelated
3546,707,unrelated
2541,1853,unrelated
2828,239,unrelated
2765,2404,unrelated
2872,586,unrelated
2930,2343,discuss
3666,1572,unrelated
3155,2068,discuss
2866,1502,discuss
3567,867,unrelated
2677,22,unrelated
2876,2477,discuss
4045,2106,unrelated
2644,2448,unrelated
3760,1519,discuss
3699,1646,unrelated
2828,80,unrelated
3383,816,unrelated
3119,1651,unrelated
3133,775,unrelated
3594,2068,discuss
3994,649,unrelated
3919,649,unrelated
3785,347,unrelated
2644,168,unrelated
3620,472,unrelated
3880,2377,unrelated
3001,908,unrelated
3749,667,unrelated
2582,687,unrelated
3813,2519,agree
3935,1311,unrelated
2669,724,unrelated
2674,539,agree
3675,1157,unrelated
2928,2224,discuss
3798,2434,unrelated
3638,2492,unrelated
3544,1746,discuss
4087,2075,discuss
3270,346,unrelated
2885,1940,unrelated
3952,251,unrelated
3455,1223,unrelated
2984,1835,discuss
4042,524,unrelated
3378,903,unrelated
3391,2096,unrelated
2796,1853,unrelated
3953,2042,unrelated
3996,2374,unrelated
3807,724,unrelated
2622,2087,unrelated
2931,1461,discuss
3225,2078,unrelated
2669,2293,discuss
2789,295,unrelated
3750,1406,unrelated
3439,2156,unrelated
2885,1256,unrelated
3537,639,unrelated
2597,2138,discuss
3896,1422,unrelated
4042,1040,unrelated
3813,483,unrelated
4031,819,discuss
3940,859,unrelated
3458,1689,unrelated
3181,649,unrelated
3007,1901,agree
3840,2286,unrelated
3343,1498,unrelated
3666,244,unrelated
2636,1195,discuss
3127,1660,unrelated
3658,1498,unrelated
3155,819,unrelated
3691,633,unrelated
